file_id	md5	size	urls	sample_id	subject_id
745297f7a7f28d0d15d5060e7b2d9803	ac0dae4255f56d9dbf1b6578376de966	24033280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP154266_K80_MV1D.rawseqset.tar	858ed4564f11795ec13dda4c10f00890	EP154266
745297f7a7f28d0d15d5060e7b45cba3	1e7bbce2fd6d592b571c10fafa46fec7	27402240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP769777_K80_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c1531c8a2	EP769777
69c6b9398e0e2e889eb127933fa730a2	c1e7f23ebc3e5cd98cafb57fa5362522	1064960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP021899_K80_MV1D.rawseqset.tar	76612bd9a41885add4f6b0b768793c34	EP021899
745297f7a7f28d0d15d5060e7b5bb268	3c65a7e6aec05aff05d2d0092d3237ac	30279680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP087695_K80_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c15092278	EP087695
69c6b9398e0e2e889eb127933f91cdaf	a4465f13ca24e8b9ec53ca99ff3c2781	34734080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP459065_K80_MV1D.rawseqset.tar	76612bd9a41885add4f6b0b768acd589	EP459065
745297f7a7f28d0d15d5060e7b060aef	eec3b29c1977b958cef9be8fc98f8c55	35676160	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP915249_K80_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c154b4747	EP915249
745297f7a7f28d0d15d5060e7b754ff4	7a5f7681d2633218655dd0f78fb29a42	911360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP227762_K80_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c15513df0	EP227762
745297f7a7f28d0d15d5060e7b4e87d7	b05ea29bde01c9e9e627ed1e634903ed	44134400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP718673_K80_MV1D.rawseqset.tar	858ed4564f11795ec13dda4c10f1f301	EP718673
69c6b9398e0e2e889eb127933f957338	d3904672897eaba0e8a1457547bbbc23	19763200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP013894_K80_MV1D.rawseqset.tar	76612bd9a41885add4f6b0b76877a4b2	EP013894
69c6b9398e0e2e889eb127933f6aa693	cf3b5ac091a11ccb64f630e6592c52ac	31447040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP959101_K80_MV1D.rawseqset.tar	76612bd9a41885add4f6b0b768d62c51	EP959101
