file_id	md5	size	urls	sample_id	subject_id
69c6b9398e0e2e889eb127933f9eaa1e	e9cb88c5aa3675a32c7f7836f7e0e844	31703040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP982160_K20_MV1D.rawseqset.tar	76612bd9a41885add4f6b0b768da8c0d	EP982160
69c6b9398e0e2e889eb127933f906e2f	fce42b307d4f0396a13a72c893bd6190	23142400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP569268_K20_MV1D.rawseqset.tar	76612bd9a41885add4f6b0b768b76559	EP569268
745297f7a7f28d0d15d5060e7b6df7d5	be4e01ee28037cb331885122ff22949d	108093440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP837596_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c15297d8e	EP837596
6d91411d5ede0689305232cc7752e1af	4e3b408b73a5e237b064261b5cc4327f	317440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP255636_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c15507000	EP255636
745297f7a7f28d0d15d5060e7b6c3fe3	c6b87a02f2be7b36fd474071e76f3373	1280000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP311701_K20_MV1D.rawseqset.tar	858ed4564f11795ec13dda4c10fdcd8c	EP311701
69c6b9398e0e2e889eb127933f674da6	499b59be15cb79334a181d5eae4592ab	30095360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP954767_K20_MV1D.rawseqset.tar	76612bd9a41885add4f6b0b768d4b985	EP954767
745297f7a7f28d0d15d5060e7b188e2c	8522294039e2d2fd8a4d65a8a1feac43	6717440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP673818_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c1548794e	EP673818
6d91411d5ede0689305232cc773d8115	0f80d7698729e53cf64a0c4662812ff3	38461440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP361548_K20_MV1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2dbae49	EP361548
745297f7a7f28d0d15d5060e7b627190	e308b97c9d8ec233be65f8c0e774f620	2355200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP936464_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c150cb51b	EP936464
745297f7a7f28d0d15d5060e7b23e7df	24ddc758c5d4a41f26e10f70291449e7	9256960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP323428_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c152b7b50	EP323428
745297f7a7f28d0d15d5060e7b4c6194	75a003951c317c30b8383605ac311e95	26880000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP059416_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c152e257d	EP059416
745297f7a7f28d0d15d5060e7b66b39c	12683708bf5a14cdf5229767288905ce	184320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP318569_K20_MV1D.rawseqset.tar	858ed4564f11795ec13dda4c10f40e13	EP318569
745297f7a7f28d0d15d5060e7b1b071e	bb358e43a95e922167d723ad4d465e73	8878080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP464472_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c152445c6	EP464472
745297f7a7f28d0d15d5060e7b8546b8	7757bd344a1749c27627b85d7f5773c2	30156800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP223167_K20_MV1D.rawseqset.tar	8938ac880f194a32bc6b736c155b3f93	EP223167
