file_id	md5	size	urls	sample_id	subject_id
745297f7a7f28d0d15d5060e7b711c85	2714d8ecd86303f8591c890a00183b89	32348160	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP548641_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c151b9371	EP548641
6d91411d5ede0689305232cc77256f54	19ac24f868dc65d97e247bb9a5be7946	1116160	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP527930_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c3716a	EP527930
6d91411d5ede0689305232cc772c9260	4d195aaf9123c2f03bd51742db28d8e8	25722880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP442697_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2be5f8d	EP442697
6d91411d5ede0689305232cc77284588	573f8c8bd77a2005cf8eeb50f92abe6b	583680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP520093_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c8170b	EP520093
6d91411d5ede0689305232cc77227818	7dab6f2f76336580c571015767880583	34570240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP483881_K100_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10fa9642	EP483881
69c6b9398e0e2e889eb127933f8349e6	3da84c15755f18805195e045fa816a20	45199360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP504516_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768b1e727	EP504516
6d91411d5ede0689305232cc775259ee	45c603775afa49897fe25f7f25c5587f	501760	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP307640_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2ccd88b	EP307640
69c6b9398e0e2e889eb127933f7de1cc	0c1d96c64d908824200a8420c2349963	27422720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP607978_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768bb4616	EP607978
69c6b9398e0e2e889eb127933f6005dc	7acc55daf48ebc27028567ae28e36537	112640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP996091_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768ddd16c	EP996091
6d91411d5ede0689305232cc7737146f	1e7d9afa1b39bb09089617e398120feb	481280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP070043_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c154e8473	EP070043
745297f7a7f28d0d15d5060e7b14afbb	a9eac6dbe30db4b637c54ac2b1217ea2	153600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP641566_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c153d7d1a	EP641566
6d91411d5ede0689305232cc7750e0db	1edd1aeb07cbcdc2459ca683ef7b0d33	112640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP101628_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c152f215b	EP101628
6d91411d5ede0689305232cc77232401	2346b92692d06bede5f2c524e916e7e7	768000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP251134_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c6bb03	EP251134
69c6b9398e0e2e889eb127933f8a24d2	e25ee0974a87801af951b8496de254c4	26654720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP103789_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768827ca3	EP103789
69c6b9398e0e2e889eb127933f8c9592	951886dc7b3f739c5f7c2f3457f3e214	307200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP980061_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768d9ed97	EP980061
745297f7a7f28d0d15d5060e7b684d65	0eb5b5b4ee0ef674d937eb37cd399bd9	31385600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP841683_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1533708e	EP841683
6d91411d5ede0689305232cc772630db	3f94e6c767eab3715368c03e269dd644	30760960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP129845_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d1ec06	EP129845
69c6b9398e0e2e889eb127933f86e050	423955c30df4f747e31d18bf151a7770	25937920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP897729_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768d18be6	EP897729
745297f7a7f28d0d15d5060e7b2c9781	e62b76a3910ac8ba244a3c1eb4c8c416	2570240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP673818_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1548bcdb	EP673818
6d91411d5ede0689305232cc7740f511	a9840d696af9a79ef830fe1d69d069d7	368640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP275797_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c44eec	EP275797
69c6b9398e0e2e889eb127933f990b63	81412dc3bdcba9fad52e181d10b583bf	163840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP044068_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7687b4467	EP044068
745297f7a7f28d0d15d5060e7b72e0d5	37b6380f8841cd5b0baf986fde317b7c	35328000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP376326_K100_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10f4fbca	EP376326
6d91411d5ede0689305232cc7733aee0	51312570fa381067b59c5801825ee28b	71680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP596677_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c4e8fe	EP596677
69c6b9398e0e2e889eb127933f5a2f9e	3f4ec735e55865419cea69c91c3cf4c0	440320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP982951_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768dadc3f	EP982951
745297f7a7f28d0d15d5060e7b47d513	4b5afbe78f07a1def2270c8b57c5d609	13629440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP154266_K100_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10f0183f	EP154266
69c6b9398e0e2e889eb127933f864156	90adc182a071537a0ad4030ba7290a48	5109760	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP413477_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768a7178e	EP413477
69c6b9398e0e2e889eb127933fad0f54	8b436a4ca02b699601155b56ef0a0873	645120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP238905_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768900cc2	EP238905
2341f5d5c8b48ad8e3ba519f210d56a2	57407241b5597b6a74c83e7ca79ed2b4	44103680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP063938_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7687de63c	EP063938
6d91411d5ede0689305232cc77356ee7	c9f875e1d6f2e3396488a62dc1ed3e9f	911360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP495523_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d0ee01	EP495523
69c6b9398e0e2e889eb127933f8577b2	5f24c4ad2ea4e50e2e3b9569fc9d02c6	10240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP798108_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768c9b641	EP798108
69c6b9398e0e2e889eb127933f7d8e17	5f63d277630417a4b5536c5bb6e16237	8325120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP136122_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688597f1	EP136122
745297f7a7f28d0d15d5060e7b0be0f5	292e5c1b2fef974f592ef19ef4779f30	11212800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP550598_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15429dee	EP550598
69c6b9398e0e2e889eb127933f8d1eab	0fad7bd710e798805b7229819f4df126	1105920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP243984_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76891ebeb	EP243984
69c6b9398e0e2e889eb127933f71f356	415b0a94a109361b66d1c0c40da70110	286720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP553472_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768b56998	EP553472
69c6b9398e0e2e889eb127933fac06e0	6e122241a72ef38ce7bfd5376d5ee0f8	1136640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP131838_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768851ec9	EP131838
6d91411d5ede0689305232cc77436cd7	a6f2b0414ca4367e2051c3dc02103062	2396160	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP577384_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c154f8914	EP577384
69c6b9398e0e2e889eb127933f83a083	50dd493d10375d72f7998e644a55dbe9	737280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP389504_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768a329d7	EP389504
69c6b9398e0e2e889eb127933fa9fd4d	d8a6af757f09cccb49a238cba2d70ce6	15237120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP656868_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768bde54a	EP656868
69c6b9398e0e2e889eb127933f5619ae	5860c4b3cdc3780ed9c045b1dcfe64fa	317440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP438714_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768aafc02	EP438714
69c6b9398e0e2e889eb127933f4f5ccc	81f3524a03dfe29a4dcd7ea725a4cdfe	51200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP016061_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76877aaf5	EP016061
6d91411d5ede0689305232cc775a5c2d	2524cb5fb36a5132eb31d473a51f73fa	31047680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP175456_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2beb803	EP175456
6d91411d5ede0689305232cc7741d44a	c9790363d0643d5ea7640f355ad8542a	890880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP336335_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d5479f	EP336335
69c6b9398e0e2e889eb127933f88c1cc	ae12cac9d5f6239eb4bc276c30926c3b	13168640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP311478_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7689c071c	EP311478
6d91411d5ede0689305232cc77316886	8e3e6e484d13281a32aa271ada3b5d74	38451200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP758715_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d35ca2	EP758715
69c6b9398e0e2e889eb127933f759a31	999853835408a2dfd686737026313cfd	1935360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP437943_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768aa0829	EP437943
69c6b9398e0e2e889eb127933f4b30a3	5963ffce5c364f6c32f7bd04b63861d7	122880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP584338_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768b9675a	EP584338
69c6b9398e0e2e889eb127933f83bc62	c6df164a1ac2c8283946d896a44ee9c0	33710080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP604653_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768ba81fa	EP604653
69c6b9398e0e2e889eb127933f5090e9	9225feb1e394d6eb299aa549f6db6010	1198080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP233566_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688f12a2	EP233566
745297f7a7f28d0d15d5060e7b536817	99b5772dd1d653415f52ff8ecb576b95	81920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP191772_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15635c46	EP191772
69c6b9398e0e2e889eb127933f82628f	1e10d22009dcebb471dcb252e831c442	30167040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP213757_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688a7a93	EP213757
69c6b9398e0e2e889eb127933f7dad58	9fbf8c80de9acfb845281670d7ce5c32	829440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP481651_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768ae8669	EP481651
69c6b9398e0e2e889eb127933f80611b	2b0e99dd2eb0e1c28ffea12d6de0760d	43479040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP243618_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7689137f3	EP243618
6d91411d5ede0689305232cc774c0d07	db30d0ac48584e77db28420f6355c9f2	942080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP843963_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2ce6283	EP843963
69c6b9398e0e2e889eb127933f51ce40	471bbc6bce005949ce2562243cca065e	81920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP082756_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7687fda74	EP082756
69c6b9398e0e2e889eb127933f73bf4d	0a993c4e7639c601477e4ffa8d8b560d	22968320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP515317_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768b31463	EP515317
69c6b9398e0e2e889eb127933f4f2208	ba40936dc606ab7cae6e1bab6f0be261	71680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP983084_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768db81fe	EP983084
69c6b9398e0e2e889eb127933f9bb682	8338ba3776f289dc3898dbbcd03bdc3d	819200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP791525_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768c93520	EP791525
69c6b9398e0e2e889eb127933f4ff34b	a0c3b3edb55cbf265a7f904a768e0cb7	174080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP888674_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768d08353	EP888674
69c6b9398e0e2e889eb127933f71a6c6	269b6fe7c7444fdf719e3f1007cfd57a	419840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP285667_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768976f0f	EP285667
69c6b9398e0e2e889eb127933fb07a66	1ba5811435034514ec17bb13ac06fef8	6184960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP974070_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768d8c522	EP974070
745297f7a7f28d0d15d5060e7b23a337	6ce9f92ddd62eda5c866684d5e083672	49182720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP013002_K100_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10ebeaeb	EP013002
69c6b9398e0e2e889eb127933f8aec74	1b597db758b673fc47db2adb588d1040	3430400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP067259_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7687e541b	EP067259
745297f7a7f28d0d15d5060e7b63dfd4	7702d11d1b3b8b7eb635e496c95b60f5	42475520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP285481_K100_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15234c90	EP285481
745297f7a7f28d0d15d5060e7b7ab9eb	dc5a98f70b6bb829bb1502861d80d4c9	16588800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP509951_K100_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10f5e2f1	EP509951
6d91411d5ede0689305232cc77240368	f0615cc44bc8636500fcefef6e69d6e8	12165120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP580652_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c92dcf	EP580652
69c6b9398e0e2e889eb127933f9c38c7	d9e1695ca2e0205cb0709d63ee820c4b	747520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP459065_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768ac8be1	EP459065
69c6b9398e0e2e889eb127933f719c11	c57e1b864f906623d981064cbb25fe38	3747840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP988019_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768dc4121	EP988019
69c6b9398e0e2e889eb127933f737739	696a433d80109acd02ea862aa0acab9d	583680	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP129024_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76884ab0a	EP129024
6d91411d5ede0689305232cc7747c1ae	aceae64762dc5263e466ab70c4acc3e8	26101760	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP492355_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2dc8d14	EP492355
6d91411d5ede0689305232cc773ca781	c81fae497f7945a7176c8d7d13eba703	317440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP246574_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d3a84e	EP246574
6d91411d5ede0689305232cc7724c899	2fb903977e05c17db77f582190b1897b	1136640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP678863_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2da0194	EP678863
745297f7a7f28d0d15d5060e7b6fe8c3	53f6b52e01c62c9a734e3edfa4d54fb2	184320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP036702_K100_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10fceff5	EP036702
69c6b9398e0e2e889eb127933f597649	c7d8b0586009b90af0719d2168eaae69	24760320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP495882_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768b0eeb7	EP495882
69c6b9398e0e2e889eb127933f76c039	712473531cdbc158780bad68d60d40c0	25825280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP314756_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7689d9c0a	EP314756
69c6b9398e0e2e889eb127933f504af0	c533c1667724b438134c27db524f41f7	1730560	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP218253_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688b456d	EP218253
6d91411d5ede0689305232cc772648f7	6b870c46da30477bb29a26992145a421	3563520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP328824_K100_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d83755	EP328824
69c6b9398e0e2e889eb127933f49c3ee	4e4f138b275d4e877cbe5443a03b0b81	5079040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP230807_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688e5a57	EP230807
69c6b9398e0e2e889eb127933fa6e866	09ba59cb1589ddc474bc153980171a99	60262400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP291588_K100_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76898103d	EP291588
