file_id	md5	size	urls	sample_id	subject_id
745297f7a7f28d0d15d5060e7b32fe31	34bd7c237e22b86d3a4b45084b39e19f	30597120	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP325577_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15709ae3	EP325577
745297f7a7f28d0d15d5060e7b1fbe81	0c211a892becd8f05d296822fb581ad2	235520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP182444_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15389787	EP182444
745297f7a7f28d0d15d5060e7b6dac2e	67f3b6c2accd01d59b129f7a783dc2dc	1873920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP599902_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c156d7d57	EP599902
745297f7a7f28d0d15d5060e7b217f52	eea3e73797701c7f16ecc153492d8e65	16865280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP719882_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15669c05	EP719882
745297f7a7f28d0d15d5060e7b88288e	bb37d25fef043d46fc4a5b650f756623	890880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP826415_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c156667df	EP826415
745297f7a7f28d0d15d5060e7b100f68	003e7f142bf5b7b53b706ed2237917ac	13578240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP156198_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1571e7a0	EP156198
745297f7a7f28d0d15d5060e7b75f8ec	85e8296570318cb25b80746015c618f8	4444160	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP470665_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1523af27	EP470665
745297f7a7f28d0d15d5060e7b787796	420924a339399f676f7ff5cbac46104f	15482880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP018067_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15384086	EP018067
6d91411d5ede0689305232cc7731559c	fddf699dde25693a3835f852603cf8e6	31969280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP978121_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1571ae7e	EP978121
69c6b9398e0e2e889eb127933fa1f97f	3945c096682caa6f228d872eccba50db	39106560	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP292127_K20_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76899cb0c	EP292127
745297f7a7f28d0d15d5060e7b84f7fc	7ed5deebafd985f6f95aa7c2bf960ebd	2672640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP094101_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c155f55d3	EP094101
745297f7a7f28d0d15d5060e7b0b1af9	1ee292d77b31dcb204c740989ea35571	13875200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP342029_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15625212	EP342029
745297f7a7f28d0d15d5060e7b4f68de	26f0663e2a3087a2851999807f7b3dfb	12339200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP799931_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1516b259	EP799931
6d91411d5ede0689305232cc77232ee6	fcae3a1007baeeee318e203ac166ab97	256000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP754016_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1549d21d	EP754016
745297f7a7f28d0d15d5060e7b3ff663	ddf83e37bfebfa4c58a9dc9039811152	6338560	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP772621_K20_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c155f1430	EP772621
