file_id	md5	size	urls	sample_id	subject_id
6d91411d5ede0689305232cc7722c885	da017ae078d6d08cd5d520e28610e215	286720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP246574_K110_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d3b402	EP246574
69c6b9398e0e2e889eb127933f5bf12c	2289b3cb4c0ae2e23c22f2929d69dd01	1177600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP727301_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768c36813	EP727301
69c6b9398e0e2e889eb127933f531014	05480b97f28e3e1f754d1bcd4f7dbf58	2662400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP994895_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768dd3a7b	EP994895
69c6b9398e0e2e889eb127933f7bea1e	16322cfcdb3f4563ab5e940247a5f8ec	2498560	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP997385_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768de90e3	EP997385
745297f7a7f28d0d15d5060e7b501bef	1b5a0479166f75e0f6e96855b036f116	5232640	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP346571_K110_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c153a1e97	EP346571
6d91411d5ede0689305232cc77440a68	d4c519d252a7eafe631f370b692ff73e	1116160	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP439098_K110_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2cab294	EP439098
6d91411d5ede0689305232cc772c99a3	fe2007122dfa04ed80f6f9a86efcad92	10240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP841683_K110_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1533757c	EP841683
69c6b9398e0e2e889eb127933fae9839	08ba0a8b84cb0ebbe44db84336551b99	62126080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP117219_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76884547a	EP117219
6d91411d5ede0689305232cc773fc137	f98efccec9ec036f32017afeb51fcaae	532480	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP861388_K110_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2cb5d34	EP861388
69c6b9398e0e2e889eb127933f80f07a	f137f90190a2a2877539294ac6d94ca6	655360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP766458_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768c7d49a	EP766458
69c6b9398e0e2e889eb127933f8a97cf	d4614b54cda0d6e016f1746aa7dc98c7	1310720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP771695_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768c87565	EP771695
745297f7a7f28d0d15d5060e7b5ed65d	d7a68b07dad88ac9e3056ee315eb05d1	1382400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP422409_K110_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c15046fa5	EP422409
745297f7a7f28d0d15d5060e7b2b0128	11108190c131e78342b6a19846f14bdc	58880000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP786740_K110_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1522c80a	EP786740
69c6b9398e0e2e889eb127933f7d787a	47082fbe9b7c7e95ce13c2e22c8c0468	481280	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP869641_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768ceac5e	EP869641
69c6b9398e0e2e889eb127933f5ecf03	e79da8f65ef596963a772dfd56fa9437	194560	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP410533_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768a691fe	EP410533
69c6b9398e0e2e889eb127933f61ee0b	9415d36ced1c3645becd5a23aec87f95	49172480	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP566677_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768b6cfd0	EP566677
69c6b9398e0e2e889eb127933fabfad3	08008f5009ba0c51ce2918508cbd2210	911360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP988019_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768dc55c7	EP988019
69c6b9398e0e2e889eb127933f9d69a5	8815a8471c097aaeecdabfd12f3e34d3	26654720	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP013894_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76876f062	EP013894
69c6b9398e0e2e889eb127933fab6c1b	267cdf50a2cbeb45b938d7cff41dec7f	3287040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP346384_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768a07fca	EP346384
6d91411d5ede0689305232cc7745c9c4	95c8301034702a62fba64ac9eb2c0a3f	27064320	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP391714_K110_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c3df7b	EP391714
69c6b9398e0e2e889eb127933f5e2179	7537ab4d654d953f7da43ed4f5b4ff88	563200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP113416_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688343dc	EP113416
6d91411d5ede0689305232cc7740d26d	9c64164611ce4f45fd7248863c9c88be	460800	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP813212_K110_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d4b78c	EP813212
69c6b9398e0e2e889eb127933f8729f5	3d1b6e528947b216d7ac772386f28cbb	22804480	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP647996_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768bd54d7	EP647996
69c6b9398e0e2e889eb127933f8d96dd	331d6a80e5fa503308cdab772f9a75f1	30976000	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP908409_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768d23788	EP908409
69c6b9398e0e2e889eb127933f8fbbc9	14cda8c644e1e8c3ad86934bf595e95b	122880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP229454_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688d32f0	EP229454
69c6b9398e0e2e889eb127933f7c1447	69f83e279cc98dc9c38831c911176b35	22446080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP833671_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768cb75d8	EP833671
69c6b9398e0e2e889eb127933f814360	fc33abf00d3971805fcda39b68dc84d6	16793600	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP436435_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768a96f91	EP436435
745297f7a7f28d0d15d5060e7b22c5bb	93c52fb988389e6a91f9fe8f20b1578b	34826240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP154266_K110_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10f0272b	EP154266
69c6b9398e0e2e889eb127933f7a7a13	a9b7cfcf0192135aa71e63b27790992c	26531840	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP982160_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768da737e	EP982160
69c6b9398e0e2e889eb127933f4a8d02	026c03bce95330c5d7e5f387fe8e7372	215040	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP333268_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7689f48b3	EP333268
745297f7a7f28d0d15d5060e7b767c0a	61c3d7f5459ea6c70ee69db0e4c6b71d	778240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP216429_K110_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1512a158	EP216429
69c6b9398e0e2e889eb127933f536fd1	0a26c20105e24f187723716a4da2d73d	317440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP272531_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76895e14b	EP272531
745297f7a7f28d0d15d5060e7b4a5626	8d4c2f89d63fcc94503d5f8c0eba0e99	11028480	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP641566_K110_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c153d8ccc	EP641566
69c6b9398e0e2e889eb127933f82e237	1c8599b857563fa9c5cb5176fff12252	491520	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP954767_K110_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768d49ab5	EP954767
6d91411d5ede0689305232cc772b457b	f8fca3cd150ae41472404cd1b6654afc	57907200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP583097_K110_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c2c0c8	EP583097
