file_id	md5	size	urls	sample_id	subject_id
69c6b9398e0e2e889eb127933f91e793	73216d7e491621f1836fe8461cdb40dc	1146880	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP218253_K70_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b7688bd359	EP218253
745297f7a7f28d0d15d5060e7b5a0cf5	a5b81007cf2a454d01d25c726d48755e	573440	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP521049_K70_BS1D.rawseqset.tar	858ed4564f11795ec13dda4c10fea1cd	EP521049
6d91411d5ede0689305232cc77359063	ee423cb44245be02decf1f245eb38b5b	296960	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP312275_K70_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2ecd760	EP312275
6d91411d5ede0689305232cc77372502	75c30ac734ebb0b6344f63e4a715453e	1167360	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP495523_K70_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2d0d988	EP495523
745297f7a7f28d0d15d5060e7b6628f3	ed8ae77104e082ae316d17140c2764d9	47441920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP488403_K70_BS1D.rawseqset.tar	8938ac880f194a32bc6b736c1500d284	EP488403
6d91411d5ede0689305232cc7758a99f	a9abe79ddf8694755adcc02739af5ac7	563200	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP442697_K70_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2be41c0	EP442697
6d91411d5ede0689305232cc7748e881	663e01a92eb2696962c50922669b10a0	34734080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP598179_K70_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2ca0c7e	EP598179
69c6b9398e0e2e889eb127933f5d6749	2f54961fa6711bd6cb7986922573de5c	10240	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP463151_K70_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768adb76e	EP463151
69c6b9398e0e2e889eb127933f8a4860	4be373c24b0639aa76a1bd6af7dd0d86	174080	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP007214_K70_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b76875ea78	EP007214
6d91411d5ede0689305232cc7747973a	9cbaa2602660cb1370c3680c5a298f50	614400	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP275797_K70_BS1D.rawseqset.tar	e50d0c183689e4053ccb35f8b2c43ca0	EP275797
69c6b9398e0e2e889eb127933f841eeb	0688284b8af0fc881a713f59b4a692ae	1105920	https://downloads.hmpdacc.org/ihmp/ptb/genome/microbiome/16s/raw/EP416787_K70_BS1D.rawseqset.tar	76612bd9a41885add4f6b0b768a81707	EP416787
